0;-0.5431108598601342;-0.5816324763606806;0.8928768670934053
1;-0.5485956193481644;-0.5818002426736449;0.8787502427743371
2;-0.5545960529446237;-0.5817330837224363;0.8300670587001205
3;-0.5611140624255714;-0.5814243700695432;0.8242364152991843
4;-0.5681742093232974;-0.5811526528704993;0.8377673153441241
5;-0.5757234603729937;-0.5799467521253607;0.8199440450581555
6;-0.583746714565926;-0.5788993805597725;0.80825026753708
7;-0.5922366999588576;-0.5777714048588607;0.7936378011985592
8;-0.6011814919612326;-0.5764000576594118;0.7854117239090426
9;-0.610492174107133;-0.5744187076944564;0.7769509993339005
10;-0.6201217550854756;-0.57253939027282;0.7682510804948819
11;-0.6301016255584793;-0.5708501824481579;0.8503831379514133
12;-0.6403009659725243;-0.5683898853116987;0.7488537232810066
13;-0.6506935097059103;-0.5661876034015565;0.7394532750464314
14;-0.6611811700177385;-0.563675667315235;0.6833138144423521
15;-0.6716573948020538;-0.5610871209070692;0.7199758585582665
16;-0.6820782565761124;-0.5586385148826931;0.6506694509632724
17;-0.6923983484373193;-0.5561837908500507;0.6996264478543126
18;-0.7025780821872285;-0.5537579647725707;0.6891428278594023
19;-0.7126220738541333;-0.5514549924242519;0.6107121540134772
20;-0.7224733844390515;-0.549066373890365;0.6687495644408539
21;-0.7321569732077994;-0.5468779659333072;0.8700799610780864
22;-0.7416830418864363;-0.5447123510607447;0.8170158859453984
23;-0.7509786947516537;-0.542455657807195;0.6353903340125355
24;-0.7601080011115614;-0.5404723136651354;0.6231523306066143
25;-0.7690537514678486;-0.5384179739904187;0.6128941050821244
26;-0.7778152541256071;-0.5364338777839933;0.7864733791883795
27;-0.786372862236685;-0.5344675212190881;0.5905917314634753
28;-0.7947548508338746;-0.5326225835645099;0.8238775307311449
29;-0.8029243196050717;-0.5307222692150111;0.482187852337435
30;-0.8108904107243613;-0.5289390724733545;0.5582418407376558
31;-0.8186577442418201;-0.5272000955810537;0.46733190986071893
32;-0.8262623396270771;-0.5255604460406128;0.7304170317543803
33;-0.8336883653724066;-0.5238802281436836;0.4456369354726605
34;-0.8409346489986085;-0.5222604578866074;0.5185422996755078
